Frequency_Hz,Amplitude_dB,Transformer_ID,Condition
86551.49,-73.77034737480695,T4,Winding_Deformation
88571.62,-71.26650323907405,T4,Winding_Deformation
90638.9,-73.41701803682628,T4,Winding_Deformation
92754.43,-70.89899142941739,T4,Winding_Deformation
94919.34,-72.48002088398198,T4,Winding_Deformation
97134.78,-73.9447300641772,T4,Winding_Deformation
99401.92,-72.25957197154506,T4,Winding_Deformation
101721.99,-74.63279809400127,T4,Winding_Deformation
104096.2,-74.23516867596841,T4,Winding_Deformation
106525.83,-74.7918903028951,T4,Winding_Deformation
109012.16,-75.7448914182134,T4,Winding_Deformation
111556.53,-76.05188735413904,T4,Winding_Deformation
114160.28,-76.13424553303092,T4,Winding_Deformation
116824.81,-75.31310539082736,T4,Winding_Deformation
119551.52,-75.54933561415315,T4,Winding_Deformation
122341.88,-75.65016599037975,T4,Winding_Deformation
125197.37,-77.73820038450106,T4,Winding_Deformation
128119.5,-76.06801095121824,T4,Winding_Deformation
131109.83,-77.55053694916107,T4,Winding_Deformation
134169.97,-78.4488136499812,T4,Winding_Deformation
137301.52,-77.99907624349571,T4,Winding_Deformation
140506.17,-77.82094571401655,T4,Winding_Deformation
143785.61,-77.81693228837963,T4,Winding_Deformation
147141.6,-78.69512942461539,T4,Winding_Deformation
150575.92,-79.33728766639183,T4,Winding_Deformation
154090.39,-79.607552827437,T4,Winding_Deformation
157686.89,-79.13680828103408,T4,Winding_Deformation
161367.34,-77.76537940168282,T4,Winding_Deformation
165133.68,-79.16321891899133,T4,Winding_Deformation
168987.94,-79.46150099783942,T4,Winding_Deformation
172932.15,-79.79212637158113,T4,Winding_Deformation
176968.43,-80.11047146706717,T4,Winding_Deformation
181098.91,-81.58872871349321,T4,Winding_Deformation
185325.79,-80.18250375008566,T4,Winding_Deformation
189651.34,-80.66829839485493,T4,Winding_Deformation
194077.84,-80.3260951689875,T4,Winding_Deformation
198607.66,-79.61393027407772,T4,Winding_Deformation
203243.2,-83.15286045567898,T4,Winding_Deformation
207986.94,-79.1579996627774,T4,Winding_Deformation
212841.4,-81.60157660280113,T4,Winding_Deformation
217809.17,-82.64292802073933,T4,Winding_Deformation
222892.88,-82.37964079718586,T4,Winding_Deformation
228095.25,-83.54165942690237,T4,Winding_Deformation
233419.04,-82.58079062188506,T4,Winding_Deformation
238867.09,-82.23533339004797,T4,Winding_Deformation
244442.3,-82.07512832984509,T4,Winding_Deformation
250147.63,-83.69565668160112,T4,Winding_Deformation
255986.13,-85.190421071098,T4,Winding_Deformation
261960.9,-84.02153047751382,T4,Winding_Deformation
268075.12,-82.33272928153198,T4,Winding_Deformation
274332.05,-84.51710918943687,T4,Winding_Deformation
280735.02,-85.11060106311344,T4,Winding_Deformation
287287.44,-83.79434130151859,T4,Winding_Deformation
293992.79,-85.66986838697213,T4,Winding_Deformation
300854.64,-84.99271816220798,T4,Winding_Deformation
307876.65,-86.09429142645328,T4,Winding_Deformation
315062.56,-84.08912146254067,T4,Winding_Deformation
322416.18,-86.6869701666111,T4,Winding_Deformation
329941.45,-86.03822920175304,T4,Winding_Deformation
337642.35,-87.67001153248052,T4,Winding_Deformation
345522.99,-86.19861052297331,T4,Winding_Deformation
353587.57,-87.03705325741761,T4,Winding_Deformation
361840.38,-87.8874863611001,T4,Winding_Deformation
370285.81,-87.3342368146043,T4,Winding_Deformation
378928.36,-89.18773116121004,T4,Winding_Deformation
387772.63,-89.76708563630257,T4,Winding_Deformation
396823.33,-87.7155907073035,T4,Winding_Deformation
406085.27,-89.76775647766974,T4,Winding_Deformation
415563.38,-88.8002790214471,T4,Winding_Deformation
425262.72,-88.0454783264743,T4,Winding_Deformation
435188.44,-89.82609140641561,T4,Winding_Deformation
445345.83,-90.36404697643682,T4,Winding_Deformation
455740.3,-91.1299181302315,T4,Winding_Deformation
466377.38,-90.20994625794316,T4,Winding_Deformation
477262.72,-88.21798992251652,T4,Winding_Deformation
488402.14,-91.23939670351338,T4,Winding_Deformation
499801.55,-90.93089380929801,T4,Winding_Deformation
511467.02,-91.94811877763438,T4,Winding_Deformation
523404.77,-89.86550424680746,T4,Winding_Deformation
535621.15,-93.11253790358617,T4,Winding_Deformation
548122.66,-90.70451137381613,T4,Winding_Deformation
560915.96,-92.23815211645747,T4,Winding_Deformation
574007.86,-94.75771200803574,T4,Winding_Deformation
587405.32,-93.04647954370597,T4,Winding_Deformation
601115.49,-92.14307549562731,T4,Winding_Deformation
615145.65,-94.26447886190715,T4,Winding_Deformation
629503.28,-91.63373807609301,T4,Winding_Deformation
644196.02,-92.24554007992712,T4,Winding_Deformation
659231.69,-94.46077056384,T4,Winding_Deformation
674618.3,-93.78614947409238,T4,Winding_Deformation
690364.03,-96.31306145146552,T4,Winding_Deformation
706477.27,-94.4152086982689,T4,Winding_Deformation
722966.6,-94.35157565977332,T4,Winding_Deformation
739840.8,-94.787837366889,T4,Winding_Deformation
757108.84,-93.37852498558304,T4,Winding_Deformation
774779.92,-95.14387907919195,T4,Winding_Deformation
792863.45,-96.88312190424158,T4,Winding_Deformation
811369.05,-98.60527485628984,T4,Winding_Deformation
830306.57,-97.30660707814314,T4,Winding_Deformation
849686.11,-98.73469292799483,T4,Winding_Deformation
869517.96,-95.08824817105837,T4,Winding_Deformation
889812.69,-96.36011997533033,T4,Winding_Deformation
910581.11,-98.00379088505177,T4,Winding_Deformation
931834.27,-96.85402821685584,T4,Winding_Deformation
953583.48,-98.86073560645428,T4,Winding_Deformation
975840.32,-98.24976775766964,T4,Winding_Deformation
998616.64,-98.99944731551143,T4,Winding_Deformation
1021924.56,-99.49063957596209,T4,Winding_Deformation
1045776.5,-99.07480161399637,T4,Winding_Deformation
1070185.14,-98.34829098687233,T4,Winding_Deformation
1095163.49,-98.44551890988471,T4,Winding_Deformation
1120724.84,-100.92850151424064,T4,Winding_Deformation
1146882.8,-100.2421004219202,T4,Winding_Deformation
1173651.28,-99.8562111407598,T4,Winding_Deformation
1201044.55,-100.47623800629654,T4,Winding_Deformation
1229077.19,-101.15046506754443,T4,Winding_Deformation
1257764.11,-101.70402716561865,T4,Winding_Deformation
1287120.59,-100.8415243281445,T4,Winding_Deformation
1317162.26,-101.38062594298414,T4,Winding_Deformation
1347905.11,-101.51266572942048,T4,Winding_Deformation
1379365.5,-100.70366085588573,T4,Winding_Deformation
1411560.18,-102.92673511281173,T4,Winding_Deformation
1444506.3,-104.00100950107945,T4,Winding_Deformation
1478221.38,-103.70194239711941,T4,Winding_Deformation
1512723.38,-101.61832803289965,T4,Winding_Deformation
1548030.66,-103.07313634761451,T4,Winding_Deformation
1584162.03,-103.07366152136463,T4,Winding_Deformation
1621136.71,-102.58370431679879,T4,Winding_Deformation
1658974.38,-104.9953241088721,T4,Winding_Deformation
1697695.19,-104.71238034267257,T4,Winding_Deformation
1737319.76,-103.00614515445149,T4,Winding_Deformation
1777869.17,-103.28236902320792,T4,Winding_Deformation
1819365.02,-103.53299631152323,T4,Winding_Deformation
1861829.38,-104.48627826421874,T4,Winding_Deformation
1905284.87,-106.36326836215768,T4,Winding_Deformation
1949754.63,-106.20714654333243,T4,Winding_Deformation
1995262.31,-106.92310652438707,T4,Winding_Deformation
19.95,-34.755902515197434,T5,Winding_Deformation
20.42,-34.54636122865947,T5,Winding_Deformation
20.89,-34.07535169351729,T5,Winding_Deformation
21.38,-35.405056638931,T5,Winding_Deformation
21.88,-33.753137868167,T5,Winding_Deformation
22.39,-34.93599218055377,T5,Winding_Deformation
22.92,-33.905233314435975,T5,Winding_Deformation
23.45,-34.601055090918756,T5,Winding_Deformation
24.0,-34.30067518548888,T5,Winding_Deformation
24.56,-35.147277646949654,T5,Winding_Deformation
25.13,-33.097035977305964,T5,Winding_Deformation
25.72,-33.48736383991669,T5,Winding_Deformation
26.32,-33.81175479278861,T5,Winding_Deformation
26.93,-32.17023946303225,T5,Winding_Deformation
27.56,-35.017387177399904,T5,Winding_Deformation
28.2,-36.17687611734658,T5,Winding_Deformation
28.86,-34.31731376892762,T5,Winding_Deformation
29.54,-31.705784792382516,T5,Winding_Deformation
30.22,-32.47524506498515,T5,Winding_Deformation
30.93,-33.49186287113596,T5,Winding_Deformation
31.65,-32.30830681559806,T5,Winding_Deformation
32.39,-33.04931379794514,T5,Winding_Deformation
33.15,-34.29821244509803,T5,Winding_Deformation
33.92,-32.633280562982,T5,Winding_Deformation
34.71,-33.10227072882485,T5,Winding_Deformation
35.52,-34.37691459040752,T5,Winding_Deformation
36.35,-33.77139156372653,T5,Winding_Deformation
37.2,-31.72407801719069,T5,Winding_Deformation
38.07,-32.22926663952045,T5,Winding_Deformation
38.96,-32.487798061675704,T5,Winding_Deformation
39.87,-32.103317659636126,T5,Winding_Deformation
40.8,-35.193428739704274,T5,Winding_Deformation
41.75,-34.738920157478745,T5,Winding_Deformation
42.72,-32.193209006475264,T5,Winding_Deformation
43.72,-32.652179700096205,T5,Winding_Deformation
44.74,-31.823649381439047,T5,Winding_Deformation
45.78,-33.73376577833922,T5,Winding_Deformation
46.85,-33.53214600112811,T5,Winding_Deformation
47.95,-34.165904218112644,T5,Winding_Deformation
49.07,-33.08637988426046,T5,Winding_Deformation
50.21,-33.51741550301198,T5,Winding_Deformation
51.38,-32.85522793215672,T5,Winding_Deformation
52.58,-33.75234738420231,T5,Winding_Deformation
53.81,-32.67593178187926,T5,Winding_Deformation
55.07,-31.70517001544082,T5,Winding_Deformation
56.35,-34.16467845151886,T5,Winding_Deformation
57.67,-32.74854511678178,T5,Winding_Deformation
59.01,-33.758097224071456,T5,Winding_Deformation
60.39,-33.07415317013428,T5,Winding_Deformation
61.8,-32.63126706588986,T5,Winding_Deformation
63.24,-33.63540219184615,T5,Winding_Deformation
64.72,-34.005687797870145,T5,Winding_Deformation
66.23,-31.97589173378643,T5,Winding_Deformation
67.77,-31.78253276511718,T5,Winding_Deformation
69.36,-32.99376276615623,T5,Winding_Deformation
70.97,-33.907697629678246,T5,Winding_Deformation
72.63,-30.502924356480843,T5,Winding_Deformation
74.33,-33.39972157461975,T5,Winding_Deformation
76.06,-31.54961852387488,T5,Winding_Deformation
77.84,-31.990508589691217,T5,Winding_Deformation
79.65,-33.71378475125707,T5,Winding_Deformation
81.51,-33.430756535215544,T5,Winding_Deformation
83.41,-32.76433139671733,T5,Winding_Deformation
85.36,-31.828560556235793,T5,Winding_Deformation
87.35,-32.34401868834263,T5,Winding_Deformation
89.39,-31.169864732693632,T5,Winding_Deformation
91.48,-32.910862806855306,T5,Winding_Deformation
93.61,-32.773466182617234,T5,Winding_Deformation
95.8,-32.88709171744908,T5,Winding_Deformation
98.04,-31.896022202287266,T5,Winding_Deformation
100.32,-31.8368498424306,T5,Winding_Deformation
102.67,-32.58930136921351,T5,Winding_Deformation
105.06,-31.612552082265353,T5,Winding_Deformation
107.51,-31.71626109672017,T5,Winding_Deformation
110.02,-32.219268844538256,T5,Winding_Deformation
112.59,-32.601174247126366,T5,Winding_Deformation
115.22,-31.69645965644015,T5,Winding_Deformation
117.91,-34.1402148791428,T5,Winding_Deformation
120.66,-32.23828248098135,T5,Winding_Deformation
123.48,-32.89476228872626,T5,Winding_Deformation
126.36,-32.74995938348091,T5,Winding_Deformation
129.31,-31.660184584794248,T5,Winding_Deformation
132.33,-33.6595760132132,T5,Winding_Deformation
135.41,-31.940510645488317,T5,Winding_Deformation
138.57,-32.66221867021343,T5,Winding_Deformation
141.81,-31.46362181027858,T5,Winding_Deformation
145.12,-33.572377086964785,T5,Winding_Deformation
148.51,-31.238592428507037,T5,Winding_Deformation
151.97,-31.76654295332455,T5,Winding_Deformation
155.52,-33.01832325147744,T5,Winding_Deformation
159.15,-33.54967137941215,T5,Winding_Deformation
162.86,-31.64735082450822,T5,Winding_Deformation
166.66,-32.2120705399121,T5,Winding_Deformation
170.55,-33.103557081220984,T5,Winding_Deformation
174.54,-33.54439062345757,T5,Winding_Deformation
178.61,-32.80624334507125,T5,Winding_Deformation
182.78,-31.84118087637151,T5,Winding_Deformation
187.04,-34.08162252301047,T5,Winding_Deformation
191.41,-32.23518279655095,T5,Winding_Deformation
195.88,-31.17184765201121,T5,Winding_Deformation
200.45,-31.553239495062797,T5,Winding_Deformation
205.13,-32.488587679109514,T5,Winding_Deformation
209.92,-31.436675032275705,T5,Winding_Deformation
214.81,-31.15823322583361,T5,Winding_Deformation
219.83,-31.14467373259013,T5,Winding_Deformation
224.96,-31.98046464040772,T5,Winding_Deformation
230.21,-31.72306427723402,T5,Winding_Deformation
235.58,-32.29434529619549,T5,Winding_Deformation
241.08,-31.96007861750539,T5,Winding_Deformation
246.71,-31.480593335030996,T5,Winding_Deformation
252.47,-33.801839124785175,T5,Winding_Deformation
258.36,-30.23577386645256,T5,Winding_Deformation
264.39,-33.042647545875234,T5,Winding_Deformation
270.56,-31.101105848744204,T5,Winding_Deformation
276.88,-33.109633085034744,T5,Winding_Deformation
283.34,-32.56914764163769,T5,Winding_Deformation
289.95,-32.212013614718074,T5,Winding_Deformation
296.72,-34.20147374544174,T5,Winding_Deformation
303.64,-31.670310777679347,T5,Winding_Deformation
310.73,-32.488778958365984,T5,Winding_Deformation
317.98,-34.03479961098129,T5,Winding_Deformation
325.41,-31.810231455698414,T5,Winding_Deformation
333.0,-34.20036582731,T5,Winding_Deformation
340.77,-34.48238737922256,T5,Winding_Deformation
348.73,-35.49942832491258,T5,Winding_Deformation
356.87,-32.697010027905705,T5,Winding_Deformation
365.2,-32.6357589421725,T5,Winding_Deformation
373.72,-33.135650214369264,T5,Winding_Deformation
382.44,-35.052732036299304,T5,Winding_Deformation
391.37,-34.024788803505615,T5,Winding_Deformation
400.5,-34.39137615503476,T5,Winding_Deformation
409.85,-34.344157534879024,T5,Winding_Deformation
419.42,-35.482737301860055,T5,Winding_Deformation
429.21,-34.66017720953824,T5,Winding_Deformation
439.22,-33.302785415257205,T5,Winding_Deformation
449.47,-34.04164192562775,T5,Winding_Deformation
459.97,-35.68509287848695,T5,Winding_Deformation
470.7,-34.063425606947675,T5,Winding_Deformation
481.69,-34.44445753739618,T5,Winding_Deformation
492.93,-33.117999559408716,T5,Winding_Deformation
504.44,-33.596252734587324,T5,Winding_Deformation
516.21,-37.13757767098987,T5,Winding_Deformation
528.26,-34.66967389866795,T5,Winding_Deformation
540.59,-35.18928058408706,T5,Winding_Deformation
553.2,-35.18372125121369,T5,Winding_Deformation
566.12,-36.25264512124724,T5,Winding_Deformation
579.33,-35.5224154516516,T5,Winding_Deformation
592.85,-34.98792691152834,T5,Winding_Deformation
606.69,-34.68426225863141,T5,Winding_Deformation
620.85,-36.17062159115783,T5,Winding_Deformation
635.34,-36.82154825324331,T5,Winding_Deformation
650.17,-33.57267631852433,T5,Winding_Deformation
665.34,-34.64824825638843,T5,Winding_Deformation
680.87,-35.87397688834343,T5,Winding_Deformation
696.76,-36.27383022029819,T5,Winding_Deformation
713.03,-36.972133647135564,T5,Winding_Deformation
729.67,-36.13531141458426,T5,Winding_Deformation
746.7,-36.44144181084951,T5,Winding_Deformation
764.13,-36.402432817681046,T5,Winding_Deformation
781.96,-37.80034562728745,T5,Winding_Deformation
800.21,-38.3569191791025,T5,Winding_Deformation
818.89,-37.14294416795521,T5,Winding_Deformation
838.0,-37.40997639214713,T5,Winding_Deformation
857.56,-37.698382195539864,T5,Winding_Deformation
877.58,-37.90743887878684,T5,Winding_Deformation
898.06,-36.933124736104105,T5,Winding_Deformation
919.02,-40.25352288769262,T5,Winding_Deformation
940.47,-37.353331972872446,T5,Winding_Deformation
962.42,-39.39343419173507,T5,Winding_Deformation
984.89,-38.9600501597031,T5,Winding_Deformation
1007.88,-37.3798114147415,T5,Winding_Deformation
1031.4,-39.14944196020599,T5,Winding_Deformation
1055.47,-37.9430239478485,T5,Winding_Deformation
1080.11,-39.7811431690812,T5,Winding_Deformation
1105.32,-39.949754747285546,T5,Winding_Deformation
1131.12,-39.7369981393672,T5,Winding_Deformation
1157.52,-39.853053239611484,T5,Winding_Deformation
1184.53,-40.905523022199425,T5,Winding_Deformation
1212.18,-38.79920560348724,T5,Winding_Deformation
1240.47,-40.06292906108665,T5,Winding_Deformation
1269.43,-41.790043868061346,T5,Winding_Deformation
1299.05,-41.24480638081491,T5,Winding_Deformation
1329.37,-40.02543474418193,T5,Winding_Deformation
1360.4,-40.40396073879642,T5,Winding_Deformation
1392.15,-38.97830632993615,T5,Winding_Deformation
1424.65,-42.43806585497181,T5,Winding_Deformation
1457.9,-43.16842984106312,T5,Winding_Deformation
1491.93,-42.08903302985782,T5,Winding_Deformation
1526.75,-43.37662162465475,T5,Winding_Deformation
1562.38,-44.259157283846726,T5,Winding_Deformation
1598.85,-41.316103569101536,T5,Winding_Deformation
1636.17,-43.83193013786455,T5,Winding_Deformation
1674.36,-42.59326733530692,T5,Winding_Deformation
1713.44,-42.55645237333463,T5,Winding_Deformation
1753.43,-44.139595260740165,T5,Winding_Deformation
1794.35,-43.68183536796392,T5,Winding_Deformation
1836.23,-43.933779877302534,T5,Winding_Deformation
1879.09,-43.436369209287946,T5,Winding_Deformation
1922.95,-44.915305107470395,T5,Winding_Deformation
1967.83,-46.038486820484856,T5,Winding_Deformation
2013.76,-45.12913292403244,T5,Winding_Deformation
2060.76,-45.63361018430178,T5,Winding_Deformation
2108.86,-45.87261920581775,T5,Winding_Deformation
2158.08,-47.251717091380016,T5,Winding_Deformation
2208.45,-47.56476534389856,T5,Winding_Deformation
2260.0,-47.7484012197639,T5,Winding_Deformation
2312.75,-46.57435869477486,T5,Winding_Deformation
2366.73,-47.23910106779755,T5,Winding_Deformation
2421.97,-47.33955908996052,T5,Winding_Deformation
2478.5,-48.66531389260631,T5,Winding_Deformation
2536.35,-49.2612055888375,T5,Winding_Deformation
2595.54,-46.909807497126735,T5,Winding_Deformation
2656.12,-47.79336054953608,T5,Winding_Deformation
2718.12,-48.044841204182184,T5,Winding_Deformation
2781.56,-47.75792440754183,T5,Winding_Deformation
2846.48,-49.46885056707115,T5,Winding_Deformation
2912.92,-47.580346862564674,T5,Winding_Deformation
2980.91,-48.687196598673744,T5,Winding_Deformation
3050.48,-48.08561918514214,T5,Winding_Deformation
3121.68,-48.020825276413234,T5,Winding_Deformation
3194.54,-48.516108616397474,T5,Winding_Deformation
3269.1,-50.96626633075016,T5,Winding_Deformation
3345.41,-49.85356810631996,T5,Winding_Deformation
3423.49,-48.57333103463746,T5,Winding_Deformation
3503.39,-46.83068203765936,T5,Winding_Deformation
3585.16,-47.24204658538817,T5,Winding_Deformation
3668.84,-51.15825247572021,T5,Winding_Deformation
3754.47,-50.06113933359828,T5,Winding_Deformation
3842.1,-50.77968443035604,T5,Winding_Deformation
3931.78,-49.708741040576236,T5,Winding_Deformation
4023.55,-51.01261006277478,T5,Winding_Deformation
4117.46,-49.2640121309682,T5,Winding_Deformation
4213.56,-51.35401921144048,T5,Winding_Deformation
4311.91,-49.334663519786936,T5,Winding_Deformation
4412.55,-50.84134813630113,T5,Winding_Deformation
4515.54,-50.63195684786208,T5,Winding_Deformation
4620.93,-52.43939477142842,T5,Winding_Deformation
4728.78,-50.206869079251845,T5,Winding_Deformation
4839.16,-51.470255369314984,T5,Winding_Deformation
4952.1,-51.602417730869824,T5,Winding_Deformation
5067.69,-51.75243107458538,T5,Winding_Deformation
5185.97,-50.251492336177414,T5,Winding_Deformation
5307.01,-53.30239716393352,T5,Winding_Deformation
5430.87,-53.12874794386126,T5,Winding_Deformation
5557.63,-52.547806436914534,T5,Winding_Deformation
5687.35,-52.94206622074914,T5,Winding_Deformation
5820.09,-54.04146710525742,T5,Winding_Deformation
5955.93,-54.3340588204951,T5,Winding_Deformation
6094.95,-53.378956614367155,T5,Winding_Deformation
6237.2,-50.86292376178916,T5,Winding_Deformation
6382.78,-51.128885966758276,T5,Winding_Deformation
6531.76,-53.078641465184745,T5,Winding_Deformation
6684.21,-52.73182037202212,T5,Winding_Deformation
6840.22,-53.09193325260555,T5,Winding_Deformation
6999.87,-52.82142080340688,T5,Winding_Deformation
7163.25,-53.73400850415385,T5,Winding_Deformation
7330.44,-53.647425047081725,T5,Winding_Deformation
7501.54,-53.37567054586935,T5,Winding_Deformation
7676.63,-54.580311466199106,T5,Winding_Deformation
7855.8,-52.531515696424094,T5,Winding_Deformation
8039.16,-53.43889478926165,T5,Winding_Deformation
8226.79,-54.222495585295576,T5,Winding_Deformation
8418.81,-53.070379532273,T5,Winding_Deformation
8615.3,-54.87915582775162,T5,Winding_Deformation
8816.39,-53.03979800148207,T5,Winding_Deformation
9022.16,-53.46385904305304,T5,Winding_Deformation
9232.74,-54.74858763698118,T5,Winding_Deformation
9448.24,-55.54781435225412,T5,Winding_Deformation
9668.76,-53.8649455189018,T5,Winding_Deformation
9894.43,-53.55517084217468,T5,Winding_Deformation
10125.37,-54.878111488574724,T5,Winding_Deformation
10361.7,-52.83661897978228,T5,Winding_Deformation
10603.54,-54.39070455910528,T5,Winding_Deformation
10851.03,-57.165264918701645,T5,Winding_Deformation
11104.29,-54.71772182704575,T5,Winding_Deformation
11363.47,-56.515994888080975,T5,Winding_Deformation
11628.7,-56.73624559694788,T5,Winding_Deformation
11900.11,-53.39058134520372,T5,Winding_Deformation
12177.86,-55.984949012613356,T5,Winding_Deformation
12462.1,-54.904544501804416,T5,Winding_Deformation
12752.97,-53.853418349133136,T5,Winding_Deformation
13050.62,-58.45439507118139,T5,Winding_Deformation
13355.23,-55.571222169349745,T5,Winding_Deformation
13666.94,-54.628573905276646,T5,Winding_Deformation
13985.93,-57.115169202390035,T5,Winding_Deformation
14312.37,-57.478739172870675,T5,Winding_Deformation
14646.42,-58.326028141320705,T5,Winding_Deformation
14988.27,-55.73302941024191,T5,Winding_Deformation
15338.1,-57.213287261502494,T5,Winding_Deformation
15696.09,-55.959553578919795,T5,Winding_Deformation
16062.44,-55.46574692439544,T5,Winding_Deformation
16437.34,-58.32745463971733,T5,Winding_Deformation
16821.0,-55.05708705658914,T5,Winding_Deformation
17213.6,-57.55689227478762,T5,Winding_Deformation
17615.37,-58.28558715004249,T5,Winding_Deformation
18026.52,-58.8184908011794,T5,Winding_Deformation
18447.26,-56.74574440009173,T5,Winding_Deformation
18877.82,-58.58977632490782,T5,Winding_Deformation
19318.44,-58.10001341083509,T5,Winding_Deformation
19769.33,-58.66192780277865,T5,Winding_Deformation
20230.75,-56.937837245437706,T5,Winding_Deformation
20702.94,-58.78505176633461,T5,Winding_Deformation
21186.15,-58.25157298723484,T5,Winding_Deformation
21680.64,-58.6883550787661,T5,Winding_Deformation
22186.67,-60.5891661397144,T5,Winding_Deformation
22704.51,-60.133606577985574,T5,Winding_Deformation
23234.44,-59.86756366419259,T5,Winding_Deformation
23776.74,-60.69661509911698,T5,Winding_Deformation
24331.69,-59.02826328923326,T5,Winding_Deformation
24899.6,-61.99190701020862,T5,Winding_Deformation
25480.76,-59.99614217646181,T5,Winding_Deformation
26075.49,-62.523992861012,T5,Winding_Deformation
26684.1,-60.97091075130213,T5,Winding_Deformation
27306.91,-59.908869056502475,T5,Winding_Deformation
27944.26,-60.33603919919473,T5,Winding_Deformation
28596.48,-62.51734709090263,T5,Winding_Deformation
29263.93,-62.084069959286275,T5,Winding_Deformation
29946.96,-61.8224595209664,T5,Winding_Deformation
30645.93,-62.11967216501768,T5,Winding_Deformation
31361.21,-62.88884085315964,T5,Winding_Deformation
32093.19,-62.893801379854914,T5,Winding_Deformation
32842.25,-62.673320359531075,T5,Winding_Deformation
33608.79,-63.48150079390335,T5,Winding_Deformation
34393.23,-63.57262792145763,T5,Winding_Deformation
35195.97,-62.498330397391214,T5,Winding_Deformation
36017.46,-64.38423363361181,T5,Winding_Deformation
36858.11,-63.99939044141173,T5,Winding_Deformation
37718.39,-65.16188317349403,T5,Winding_Deformation
38598.74,-64.36698348841081,T5,Winding_Deformation
39499.64,-63.747390057919986,T5,Winding_Deformation
40421.57,-63.38483529709334,T5,Winding_Deformation
41365.02,-65.6702780026719,T5,Winding_Deformation
42330.49,-66.4691464309106,T5,Winding_Deformation
43318.49,-66.2547135407829,T5,Winding_Deformation
44329.56,-65.87997255524067,T5,Winding_Deformation
45364.22,-65.82707936450217,T5,Winding_Deformation
46423.03,-64.655541652741,T5,Winding_Deformation
47506.55,-67.13149727511257,T5,Winding_Deformation
48615.36,-67.63923240458834,T5,Winding_Deformation
49750.06,-66.31998507277103,T5,Winding_Deformation
50911.23,-66.45185101816512,T5,Winding_Deformation
52099.51,-67.47416337328136,T5,Winding_Deformation
53315.53,-67.3862666447215,T5,Winding_Deformation
54559.92,-66.6769604845379,T5,Winding_Deformation
55833.36,-67.25217663845582,T5,Winding_Deformation
57136.53,-67.54536146166058,T5,Winding_Deformation
58470.1,-69.09430730022629,T5,Winding_Deformation
59834.81,-66.07407213787683,T5,Winding_Deformation
61231.37,-67.24920482667817,T5,Winding_Deformation
62660.52,-69.41698507210509,T5,Winding_Deformation
64123.03,-69.56713975322435,T5,Winding_Deformation
65619.67,-68.41930083548243,T5,Winding_Deformation
67151.25,-69.24774088743544,T5,Winding_Deformation
68718.58,-71.09662990581135,T5,Winding_Deformation
70322.48,-71.89032832358487,T5,Winding_Deformation
71963.82,-70.11681768407858,T5,Winding_Deformation
73643.47,-71.22058628517996,T5,Winding_Deformation
75362.33,-71.24083820194717,T5,Winding_Deformation
77121.3,-72.16556456175358,T5,Winding_Deformation
78921.33,-71.60851280740623,T5,Winding_Deformation
80763.37,-71.41330695840054,T5,Winding_Deformation
82648.4,-73.1870948313485,T5,Winding_Deformation
84577.43,-72.36144536901297,T5,Winding_Deformation
86551.49,-72.04026213650307,T5,Winding_Deformation
88571.62,-74.18556985956229,T5,Winding_Deformation
90638.9,-75.41457345975824,T5,Winding_Deformation
92754.43,-74.11523981145137,T5,Winding_Deformation
94919.34,-73.31509869811373,T5,Winding_Deformation
97134.78,-74.8050998277185,T5,Winding_Deformation
99401.92,-75.00826702140463,T5,Winding_Deformation
101721.99,-75.1306532988309,T5,Winding_Deformation
104096.2,-75.12211844006272,T5,Winding_Deformation
106525.83,-74.29815219074845,T5,Winding_Deformation
109012.16,-75.55084529748311,T5,Winding_Deformation
111556.53,-74.74074652733853,T5,Winding_Deformation
114160.28,-76.35709858732535,T5,Winding_Deformation
116824.81,-73.86546683358492,T5,Winding_Deformation
119551.52,-74.55733700996842,T5,Winding_Deformation
122341.88,-78.05615724634087,T5,Winding_Deformation
125197.37,-77.07531603202465,T5,Winding_Deformation
128119.5,-76.17373683096457,T5,Winding_Deformation
131109.83,-77.05428569139018,T5,Winding_Deformation
134169.97,-76.82165996818922,T5,Winding_Deformation
137301.52,-79.23988246840847,T5,Winding_Deformation
140506.17,-79.05087647553991,T5,Winding_Deformation
143785.61,-77.23705817809257,T5,Winding_Deformation
147141.6,-76.36877821860153,T5,Winding_Deformation
150575.92,-78.93017956447663,T5,Winding_Deformation
154090.39,-79.99211264158586,T5,Winding_Deformation
157686.89,-78.23334243844565,T5,Winding_Deformation
161367.34,-80.47720121379918,T5,Winding_Deformation
165133.68,-79.79447266408114,T5,Winding_Deformation
168987.94,-79.8535257438855,T5,Winding_Deformation
172932.15,-78.39036180553289,T5,Winding_Deformation
176968.43,-80.06000365678928,T5,Winding_Deformation
181098.91,-80.3722970502701,T5,Winding_Deformation
185325.79,-80.67109653739206,T5,Winding_Deformation
189651.34,-80.15867109552974,T5,Winding_Deformation
194077.84,-80.48623231680469,T5,Winding_Deformation
198607.66,-81.33314515593943,T5,Winding_Deformation
203243.2,-82.03750966509584,T5,Winding_Deformation
207986.94,-81.42860083271448,T5,Winding_Deformation
212841.4,-82.03064510422682,T5,Winding_Deformation
217809.17,-84.36651022345282,T5,Winding_Deformation
222892.88,-82.65488279854627,T5,Winding_Deformation
228095.25,-83.81195281764077,T5,Winding_Deformation
